school_id,country,school_name,homepage_url,seed_kind,source
US00317,usa,Calvin College Grand Rapids,https://collegedunia.com/usa/college/1361-calvin-college-grand-rapids,school_homepage,usa_master_923_backfill
US00318,usa,Davenport University Grand Rapids,https://collegedunia.com/usa/university/1363-davenport-university-grand-rapids,school_homepage,usa_master_923_backfill
US00319,usa,Denison University Granville,https://collegedunia.com/usa/college/1365-denison-university-granville,school_homepage,usa_master_923_backfill
US00320,usa,Bard College At Simons Rock Great Barrington,https://collegedunia.com/usa/college/1366-bard-college-at-simons-rock-great-barrington,school_homepage,usa_master_923_backfill
US00321,usa,Montana State University Great Falls,https://collegedunia.com/usa/college/1367-montana-state-university-great-falls,school_homepage,usa_master_923_backfill
US00322,usa,University Of Northern Colorado Greeley,https://collegedunia.com/usa/university/1368-university-of-northern-colorado-greeley,school_homepage,usa_master_923_backfill
US00323,usa,University Of Wisconsin Green Bay,https://collegedunia.com/usa/university/1369-university-of-wisconsin-green-bay,school_homepage,new_vs_265
US00324,usa,Depauw University Greencastle,https://collegedunia.com/usa/university/1370-depauw-university-greencastle,school_homepage,usa_master_923_backfill
US00325,usa,University Of North Carolina Greensboro,https://collegedunia.com/usa/university/1371-university-of-north-carolina-greensboro,school_homepage,usa_master_923_backfill
US00326,usa,Seton Hill University Greensburg,https://collegedunia.com/usa/university/1374-seton-hill-university-greensburg,school_homepage,usa_master_923_backfill
US00327,usa,Furman University Greenville,https://collegedunia.com/usa/university/1375-furman-university-greenville,school_homepage,usa_master_923_backfill
US00328,usa,Bob Jones University Greenville,https://collegedunia.com/usa/university/1376-bob-jones-university-greenville,school_homepage,usa_master_923_backfill
US00329,usa,East Carolina University Greenville,https://collegedunia.com/usa/university/1378-east-carolina-university-greenville,school_homepage,usa_master_923_backfill
US00330,usa,Grinnell College Grinnell,https://collegedunia.com/usa/college/1381-grinnell-college-grinnell,school_homepage,usa_master_923_backfill
US00331,usa,Pacific University Forest Grove,https://collegedunia.com/usa/university/1382-pacific-university-forest-grove,school_homepage,usa_master_923_backfill
US00332,usa,Quinnipiac University Hamden,https://collegedunia.com/usa/university/1385-quinnipiac-university-hamden,school_homepage,new_vs_265
US00333,usa,Colgate University Hamilton,https://collegedunia.com/usa/college/1386-colgate-university-hamilton,school_homepage,usa_master_923_backfill
US00334,usa,Southeastern Louisiana University Hammond,https://collegedunia.com/usa/university/1387-southeastern-louisiana-university-hammond,school_homepage,usa_master_923_backfill
US00335,usa,Purdue University Northwest Hammond,https://collegedunia.com/usa/university/1388-purdue-university-northwest-hammond,school_homepage,new_vs_265
US00336,usa,Hampton University Hampton,https://collegedunia.com/usa/university/1390-hampton-university-hampton,school_homepage,usa_master_923_backfill
US00337,usa,Dartmouth College Hanover,https://collegedunia.com/usa/college/1391-dartmouth-college-hanover,school_homepage,base_265
US00338,usa,Hanover College Hanover,https://collegedunia.com/usa/college/1392-hanover-college-hanover,school_homepage,usa_master_923_backfill
US00339,usa,James Madison University Harrisonburg,https://collegedunia.com/usa/university/1394-james-madison-university-harrisonburg,school_homepage,usa_master_923_backfill
US00340,usa,Lincoln Memorial University Harrogate,https://collegedunia.com/usa/university/1396-lincoln-memorial-university-harrogate,school_homepage,usa_master_923_backfill
US00341,usa,University Of Hartford West Hartford,https://collegedunia.com/usa/university/1397-university-of-hartford-west-hartford,school_homepage,usa_master_923_backfill
US00342,usa,Hastings College Hastings,https://collegedunia.com/usa/college/1399-hastings-college-hastings,school_homepage,usa_master_923_backfill
US00343,usa,University Of Southern Mississippi Hattiesburg,https://collegedunia.com/usa/university/1401-university-of-southern-mississippi-hattiesburg,school_homepage,usa_master_923_backfill
US00344,usa,Haverford College Haverford,https://collegedunia.com/usa/college/1402-haverford-college-haverford,school_homepage,usa_master_923_backfill
US00345,usa,Montana State University Northern Havre,https://collegedunia.com/usa/college/1404-montana-state-university---northern-havre,school_homepage,usa_master_923_backfill
US00346,usa,Fort Hays State University Hays,https://collegedunia.com/usa/university/1405-fort-hays-state-university-hays,school_homepage,usa_master_923_backfill
US00347,usa,California State University East Bay Hayward,https://collegedunia.com/usa/university/1406-california-state-university---east-bay-hayward,school_homepage,usa_master_923_backfill
US00348,usa,Hofstra University Hempstead,https://collegedunia.com/usa/university/1408-hofstra-university-hempstead,school_homepage,new_vs_265
US00349,usa,New England College Henniker,https://collegedunia.com/usa/college/1409-new-england-college-henniker,school_homepage,new_vs_265
US00350,usa,Florida National University Hialeah,https://collegedunia.com/usa/university/1412-florida-national-university-hialeah,school_homepage,usa_master_923_backfill
US00351,usa,High Point University High Point,https://collegedunia.com/usa/university/1413-high-point-university-high-point,school_homepage,usa_master_923_backfill
US00352,usa,Northern Kentucky University Highland Heights,https://collegedunia.com/usa/university/1414-northern-kentucky-university-highland-heights,school_homepage,usa_master_923_backfill
US00353,usa,Stevens Institute Of Technology Hoboken,https://collegedunia.com/usa/university/1419-stevens-institute-of-technology-hoboken,school_homepage,new_vs_265
US00354,usa,Hope College Holland,https://collegedunia.com/usa/college/1420-hope-college-holland,school_homepage,usa_master_923_backfill
US00355,usa,University Of Hawaii At Manoa Honolulu,https://collegedunia.com/usa/university/1421-university-of-hawaii-at-manoa-honolulu,school_homepage,usa_master_923_backfill
US00356,usa,Hawaii Pacific University Honolulu,https://collegedunia.com/usa/university/1423-hawaii-pacific-university-honolulu,school_homepage,usa_master_923_backfill
US00357,usa,Michigan Technological University Houghton,https://collegedunia.com/usa/university/1425-michigan-technological-university-houghton,school_homepage,usa_master_923_backfill
US00358,usa,University Of Houston Downtown Houston,https://collegedunia.com/usa/university/1427-university-of-houston---downtown-houston,school_homepage,usa_master_923_backfill
US00359,usa,Rice University Houston,https://collegedunia.com/usa/university/1428-rice-university-houston,school_homepage,new_vs_265
US00360,usa,University Of Houston Houston,https://collegedunia.com/usa/university/1429-university-of-houston-houston,school_homepage,new_vs_265
US00361,usa,University Of Texas Health Science Center Houston,https://collegedunia.com/usa/university/1431-university-of-texas-health-science-center-houston,school_homepage,usa_master_923_backfill
US00362,usa,University Of Houston Clear Lake Houston,https://collegedunia.com/usa/university/1432-university-of-houston---clear-lake-houston,school_homepage,usa_master_923_backfill
US00363,usa,Texas Southern University Houston,https://collegedunia.com/usa/university/1433-texas-southern-university-houston,school_homepage,usa_master_923_backfill
US00364,usa,Houston Baptist University Houston,https://collegedunia.com/usa/university/1434-houston-baptist-university-houston,school_homepage,usa_master_923_backfill
US00365,usa,University Of Texas M D Anderson Cancer Center Houston,https://collegedunia.com/usa/college/1436-university-of-texas-m-d-anderson-cancer-center-houston,school_homepage,usa_master_923_backfill
US00366,usa,Juniata College Huntingdon,https://collegedunia.com/usa/college/1437-juniata-college-huntingdon,school_homepage,usa_master_923_backfill
US00367,usa,Marshall University Huntington,https://collegedunia.com/usa/university/1438-marshall-university-huntington,school_homepage,usa_master_923_backfill
US00368,usa,University Of Alabama Huntsville,https://collegedunia.com/usa/university/1440-university-of-alabama-huntsville,school_homepage,usa_master_923_backfill
US00369,usa,Sam Houston State University Huntsville,https://collegedunia.com/usa/university/1441-sam-houston-state-university-huntsville,school_homepage,usa_master_923_backfill
US00370,usa,Indiana University Of Pennsylvania Indiana,https://collegedunia.com/usa/university/1442-indiana-university-of-pennsylvania-indiana,school_homepage,usa_master_923_backfill
US00371,usa,Indiana University Purdue University Indianapolis Indianapolis,https://collegedunia.com/usa/university/1443-indiana-university---purdue-university-indianapolis-indianapolis,school_homepage,usa_master_923_backfill
US00372,usa,Purdue University Global Indianapolis,https://collegedunia.com/usa/university/1444-purdue-university-global-indianapolis,school_homepage,new_vs_265
US00373,usa,Butler University Indianapolis,https://collegedunia.com/usa/university/1445-butler-university-indianapolis,school_homepage,new_vs_265
US00374,usa,University Of Indianapolis Indianapolis,https://collegedunia.com/usa/university/1446-university-of-indianapolis-indianapolis,school_homepage,usa_master_923_backfill
US00375,usa,West Virginia State University Institute,https://collegedunia.com/usa/university/1447-west-virginia-state-university-institute,school_homepage,usa_master_923_backfill
US00376,usa,University Of Iowa Iowa City,https://collegedunia.com/usa/university/1448-university-of-iowa-iowa-city,school_homepage,new_vs_265
US00377,usa,University Of California Irvine,https://collegedunia.com/usa/university/1449-university-of-california-irvine,school_homepage,new_vs_265
US00378,usa,Concordia University Irvine,https://collegedunia.com/usa/university/1450-concordia-university-irvine,school_homepage,usa_master_923_backfill
US00379,usa,University Of Dallas Irving,https://collegedunia.com/usa/university/1451-university-of-dallas-irving,school_homepage,new_vs_265
US00380,usa,Cornell University Ithaca,https://collegedunia.com/usa/university/1452-cornell-university-ithaca,school_homepage,new_vs_265
US00381,usa,Ithaca College Ithaca,https://collegedunia.com/usa/college/1453-ithaca-college-ithaca,school_homepage,usa_master_923_backfill
US00382,usa,Jackson State University Jackson,https://collegedunia.com/usa/university/1454-jackson-state-university-jackson,school_homepage,usa_master_923_backfill
US00383,usa,Millsaps College Jackson,https://collegedunia.com/usa/college/1455-millsaps-college-jackson,school_homepage,usa_master_923_backfill
US00384,usa,Jacksonville University Jacksonville,https://collegedunia.com/usa/university/1457-jacksonville-university-jacksonville,school_homepage,usa_master_923_backfill
US00385,usa,University Of North Florida Jacksonville,https://collegedunia.com/usa/university/1458-university-of-north-florida-jacksonville,school_homepage,usa_master_923_backfill
US00386,usa,Jacksonville State University Jacksonville,https://collegedunia.com/usa/university/1459-jacksonville-state-university-jacksonville,school_homepage,usa_master_923_backfill
US00387,usa,Illinois College Jacksonville,https://collegedunia.com/usa/college/1460-illinois-college-jacksonville,school_homepage,usa_master_923_backfill
US00388,usa,University Of Jamestown Jamestown,https://collegedunia.com/usa/college/1461-university-of-jamestown-jamestown,school_homepage,usa_master_923_backfill
US00389,usa,Saint Peters University Jersey City,https://collegedunia.com/usa/university/1463-saint-peters-university-jersey-city,school_homepage,new_vs_265
US00390,usa,East Tennessee State University Johnson City,https://collegedunia.com/usa/university/1464-east-tennessee-state-university-johnson-city,school_homepage,usa_master_923_backfill
US00391,usa,University Of St Francis Joliet,https://collegedunia.com/usa/university/1465-university-of-st-francis-joliet,school_homepage,usa_master_923_backfill
US00392,usa,Arkansas State University Jonesboro,https://collegedunia.com/usa/university/1466-arkansas-state-university-jonesboro,school_homepage,usa_master_923_backfill
US00393,usa,Western Michigan University Kalamazoo,https://collegedunia.com/usa/university/1468-western-michigan-university-kalamazoo,school_homepage,usa_master_923_backfill
US00394,usa,Kalamazoo College Kalamazoo,https://collegedunia.com/usa/college/1469-kalamazoo-college-kalamazoo,school_homepage,usa_master_923_backfill
US00395,usa,University Of Missouri Kansas City,https://collegedunia.com/usa/university/1470-university-of-missouri-kansas-city,school_homepage,usa_master_923_backfill
US00396,usa,University Of Kansas Medical Center Kansas City,https://collegedunia.com/usa/college/1471-university-of-kansas-medical-center-kansas-city,school_homepage,usa_master_923_backfill
US00397,usa,Rockhurst University Kansas City,https://collegedunia.com/usa/university/1472-rockhurst-university-kansas-city,school_homepage,usa_master_923_backfill
US00398,usa,Avila University Kansas City,https://collegedunia.com/usa/university/1473-avila-university-kansas-city,school_homepage,usa_master_923_backfill
US00399,usa,University Of Nebraska Kearney,https://collegedunia.com/usa/university/1476-university-of-nebraska-kearney,school_homepage,usa_master_923_backfill
US00400,usa,Kennesaw State University Kennesaw,https://collegedunia.com/usa/university/1480-kennesaw-state-university-kennesaw,school_homepage,usa_master_923_backfill
US00401,usa,University Of Wisconsin Parkside Kenosha,https://collegedunia.com/usa/university/1481-university-of-wisconsin---parkside-kenosha,school_homepage,usa_master_923_backfill
US00402,usa,Kent State University Kent,https://collegedunia.com/usa/university/1483-kent-state-university-kent,school_homepage,usa_master_923_backfill
US00403,usa,University Of Rhode Island Kingston,https://collegedunia.com/usa/university/1485-university-of-rhode-island-kingston,school_homepage,new_vs_265
US00404,usa,Texas Aandm University Kingsville,https://collegedunia.com/usa/university/1486-texas-aandm-university-kingsville,school_homepage,new_vs_265
US00405,usa,Northwest University Kirkland,https://collegedunia.com/usa/university/1487-northwest-university-kirkland,school_homepage,new_vs_265
US00406,usa,Truman State University Kirksville,https://collegedunia.com/usa/university/1489-truman-state-university-kirksville,school_homepage,usa_master_923_backfill
US00407,usa,University Of Tennessee Knoxville,https://collegedunia.com/usa/university/1491-university-of-tennessee-knoxville,school_homepage,new_vs_265
US00408,usa,Indiana University Kokomo Kokomo,https://collegedunia.com/usa/university/1493-indiana-university-kokomo-kokomo,school_homepage,usa_master_923_backfill
US00409,usa,Kutztown University Kutztown,https://collegedunia.com/usa/university/1494-kutztown-university-kutztown,school_homepage,usa_master_923_backfill
US00410,usa,University Of Wisconsin La Crosse,https://collegedunia.com/usa/university/1495-university-of-wisconsin-la-crosse,school_homepage,usa_master_923_backfill
US00411,usa,Eastern Oregon University La Grande,https://collegedunia.com/usa/university/1497-eastern-oregon-university-la-grande,school_homepage,usa_master_923_backfill
US00412,usa,National University La Jolla,https://collegedunia.com/usa/university/1498-national-university-la-jolla,school_homepage,usa_master_923_backfill
US00413,usa,Biola University La Mirada,https://collegedunia.com/usa/university/1499-biola-university-la-mirada,school_homepage,usa_master_923_backfill
US00414,usa,University Of La Verne La Verne,https://collegedunia.com/usa/university/1500-university-of-la-verne-la-verne,school_homepage,usa_master_923_backfill
US00415,usa,Saint Martins University Lacey,https://collegedunia.com/usa/university/1501-saint-martins-university-lacey,school_homepage,usa_master_923_backfill
US00416,usa,University Of Louisiana Lafayette,https://collegedunia.com/usa/university/1502-university-of-louisiana-lafayette,school_homepage,usa_master_923_backfill
US00417,usa,Mcneese State University Lake Charles,https://collegedunia.com/usa/university/1504-mcneese-state-university-lake-charles,school_homepage,usa_master_923_backfill
US00418,usa,Florida Polytechnic University Lakeland,https://collegedunia.com/usa/university/1506-florida-polytechnic-university-lakeland,school_homepage,usa_master_923_backfill
US00419,usa,Southeastern University Florida Lakeland,https://collegedunia.com/usa/university/1507-southeastern-university---florida-lakeland,school_homepage,usa_master_923_backfill
US00420,usa,University Of Wyoming Laramie,https://collegedunia.com/usa/university/1513-university-of-wyoming-laramie,school_homepage,usa_master_923_backfill
US00421,usa,Texas Am International University Laredo,https://collegedunia.com/usa/university/1514-texas-am-international-university-laredo,school_homepage,usa_master_923_backfill
US00422,usa,New Mexico State University Las Cruces,https://collegedunia.com/usa/university/1516-new-mexico-state-university-las-cruces,school_homepage,usa_master_923_backfill
US00423,usa,New Mexico Highlands University Las Vegas,https://collegedunia.com/usa/university/1517-new-mexico-highlands-university-las-vegas,school_homepage,usa_master_923_backfill
US00424,usa,University Of Nevada Las Vegas,https://collegedunia.com/usa/university/1518-university-of-nevada-las-vegas,school_homepage,usa_master_923_backfill
US00425,usa,Saint Vincent College Latrobe,https://collegedunia.com/usa/college/1519-saint-vincent-college-latrobe,school_homepage,usa_master_923_backfill
US00426,usa,St Andrews University Laurinburg,https://collegedunia.com/usa/college/1520-st-andrews-university-laurinburg,school_homepage,new_vs_265
US00427,usa,University Of Kansas Lawrence,https://collegedunia.com/usa/university/1521-university-of-kansas-lawrence,school_homepage,new_vs_265
US00428,usa,Rider University Lawrenceville,https://collegedunia.com/usa/university/1522-rider-university-lawrenceville,school_homepage,usa_master_923_backfill
US00429,usa,Cameron University Lawton,https://collegedunia.com/usa/university/1523-cameron-university-lawton,school_homepage,usa_master_923_backfill
US00430,usa,Bucknell University Lewisburg,https://collegedunia.com/usa/college/1527-bucknell-university-lewisburg,school_homepage,usa_master_923_backfill
US00431,usa,Bates College Lewiston,https://collegedunia.com/usa/college/1528-bates-college-lewiston,school_homepage,usa_master_923_backfill
US00432,usa,Lewis Clark State College Lewiston,https://collegedunia.com/usa/college/1529-lewis---clark-state-college-lewiston,school_homepage,usa_master_923_backfill
US00433,usa,University Of Kentucky Lexington,https://collegedunia.com/usa/university/1530-university-of-kentucky-lexington,school_homepage,usa_master_923_backfill
US00434,usa,Washington And Lee University Lexington,https://collegedunia.com/usa/university/1533-washington-and-lee-university-lexington,school_homepage,usa_master_923_backfill
US00435,usa,University Of Nebraska Lincoln,https://collegedunia.com/usa/university/1535-university-of-nebraska-lincoln,school_homepage,new_vs_265
US00436,usa,Benedictine University Lisle,https://collegedunia.com/usa/university/1539-benedictine-university-lisle,school_homepage,usa_master_923_backfill
US00437,usa,University Of Arkansas Little Rock,https://collegedunia.com/usa/university/1540-university-of-arkansas-little-rock,school_homepage,usa_master_923_backfill
US00438,usa,University Of West Alabama Livingston,https://collegedunia.com/usa/university/1541-university-of-west-alabama-livingston,school_homepage,usa_master_923_backfill
US00439,usa,Madonna University Livonia,https://collegedunia.com/usa/university/1542-madonna-university-livonia,school_homepage,usa_master_923_backfill
US00440,usa,Utah State University Logan,https://collegedunia.com/usa/university/1544-utah-state-university-logan,school_homepage,usa_master_923_backfill
US00441,usa,Loma Linda University Loma Linda,https://collegedunia.com/usa/university/1545-loma-linda-university-loma-linda,school_homepage,usa_master_923_backfill
US00442,usa,California State University Long Beach,https://collegedunia.com/usa/university/1546-california-state-university-long-beach,school_homepage,usa_master_923_backfill
US00443,usa,Bay Path University Longmeadow,https://collegedunia.com/usa/university/1547-bay-path-university-longmeadow,school_homepage,usa_master_923_backfill
US00444,usa,Letourneau University Longview,https://collegedunia.com/usa/university/1548-letourneau-university-longview,school_homepage,usa_master_923_backfill
US00445,usa,Saint Francis University Loretto,https://collegedunia.com/usa/university/1550-saint-francis-university-loretto,school_homepage,usa_master_923_backfill
US00446,usa,University Of California Los Angeles,https://collegedunia.com/usa/university/1551-university-of-california-los-angeles,school_homepage,base_265
US00447,usa,University Of Southern California Los Angeles,https://collegedunia.com/usa/university/1552-university-of-southern-california-los-angeles,school_homepage,new_vs_265
US00448,usa,California State University Northridge,https://collegedunia.com/usa/university/1553-california-state-university-northridge,school_homepage,usa_master_923_backfill
US00449,usa,Loyola Marymount University Los Angeles,https://collegedunia.com/usa/university/1554-loyola-marymount-university-los-angeles,school_homepage,new_vs_265
US00450,usa,California State University Los Angeles,https://collegedunia.com/usa/university/1555-california-state-university-los-angeles,school_homepage,base_265
US00451,usa,Woodbury University Burbank,https://collegedunia.com/usa/university/1557-woodbury-university-burbank,school_homepage,usa_master_923_backfill
US00452,usa,Pacific States University Los Angeles,https://collegedunia.com/usa/university/1561-pacific-states-university-los-angeles,school_homepage,usa_master_923_backfill
US00453,usa,Southern California Institute Of Architecture Los Angeles,https://collegedunia.com/usa/university/1562-southern-california-institute-of-architecture-los-angeles,school_homepage,usa_master_923_backfill
US00454,usa,Devry University California Long Beach,https://collegedunia.com/usa/university/1565-devry-university---california-long-beach,school_homepage,usa_master_923_backfill
US00455,usa,Siena College Loudonville,https://collegedunia.com/usa/college/1568-siena-college-loudonville,school_homepage,usa_master_923_backfill
US00456,usa,University Of Louisville Louisville,https://collegedunia.com/usa/university/1569-university-of-louisville-louisville,school_homepage,usa_master_923_backfill
US00457,usa,Bellarmine University Louisville,https://collegedunia.com/usa/university/1570-bellarmine-university-louisville,school_homepage,new_vs_265
US00458,usa,Sullivan University Louisville,https://collegedunia.com/usa/university/1571-sullivan-university-louisville,school_homepage,usa_master_923_backfill
US00459,usa,Umass Lowell Lowell,https://collegedunia.com/usa/university/1572-umass-lowell-lowell,school_homepage,usa_master_923_backfill
US00460,usa,Texas Tech University Lubbock,https://collegedunia.com/usa/university/1573-texas-tech-university-lubbock,school_homepage,new_vs_265
US00461,usa,Liberty University Lynchburg,https://collegedunia.com/usa/university/1575-liberty-university-lynchburg,school_homepage,usa_master_923_backfill
US00462,usa,Western Illinois University Macomb,https://collegedunia.com/usa/university/1578-western-illinois-university-macomb,school_homepage,usa_master_923_backfill
US00463,usa,Mercer University Macon,https://collegedunia.com/usa/university/1579-mercer-university-macon,school_homepage,usa_master_923_backfill
US00464,usa,University Of Wisconsin Madison,https://collegedunia.com/usa/university/1580-university-of-wisconsin-madison,school_homepage,base_265
US00465,usa,Drew University Madison,https://collegedunia.com/usa/university/1581-drew-university-madison,school_homepage,usa_master_923_backfill
US00466,usa,Dakota State University Madison,https://collegedunia.com/usa/university/1583-dakota-state-university-madison,school_homepage,usa_master_923_backfill
US00467,usa,Fairleigh Dickinson University Madison,https://collegedunia.com/usa/university/1585-fairleigh-dickinson-university-madison,school_homepage,usa_master_923_backfill
US00468,usa,Southern Arkansas University Magnolia,https://collegedunia.com/usa/university/1587-southern-arkansas-university-magnolia,school_homepage,usa_master_923_backfill
US00469,usa,Ramapo College Of New Jersey Mahwah,https://collegedunia.com/usa/college/1588-ramapo-college-of-new-jersey-mahwah,school_homepage,usa_master_923_backfill
US00470,usa,Pepperdine University Malibu,https://collegedunia.com/usa/university/1589-pepperdine-university-malibu,school_homepage,usa_master_923_backfill
US00471,usa,Southern New Hampshire University Manchester,https://collegedunia.com/usa/university/1590-southern-new-hampshire-university-manchester,school_homepage,new_vs_265
US00472,usa,Kansas State University Manhattan,https://collegedunia.com/usa/university/1592-kansas-state-university-manhattan,school_homepage,usa_master_923_backfill
US00473,usa,Fashion Institute Of Technology New York City,https://collegedunia.com/usa/college/1593-fashion-institute-of-technology-new-york-city,school_homepage,usa_master_923_backfill
US00474,usa,Minnesota State University Mankato Mankato,https://collegedunia.com/usa/university/1595-minnesota-state-university-mankato-mankato,school_homepage,usa_master_923_backfill
US00475,usa,Northern Michigan University Marquette,https://collegedunia.com/usa/university/1601-northern-michigan-university-marquette,school_homepage,usa_master_923_backfill
US00476,usa,Southwest Minnesota State University Marshall,https://collegedunia.com/usa/university/1603-southwest-minnesota-state-university-marshall,school_homepage,usa_master_923_backfill
US00477,usa,University Of Tennessee Martin Martin,https://collegedunia.com/usa/university/1606-university-of-tennessee-martin-martin,school_homepage,usa_master_923_backfill
US00478,usa,Northwest Missouri State University Maryville,https://collegedunia.com/usa/university/1607-northwest-missouri-state-university-maryville,school_homepage,usa_master_923_backfill
US00479,usa,Linfield College Mcminnville,https://collegedunia.com/usa/college/1608-linfield-college-mcminnville,school_homepage,usa_master_923_backfill
US00480,usa,Allegheny College Meadville,https://collegedunia.com/usa/college/1609-allegheny-college-meadville,school_homepage,usa_master_923_backfill
US00481,usa,Messiah University Mechanicsburg,https://collegedunia.com/usa/college/1610-messiah-university-mechanicsburg,school_homepage,usa_master_923_backfill
US00482,usa,Tufts University Medford,https://collegedunia.com/usa/university/1611-tufts-university-medford,school_homepage,new_vs_265
US00483,usa,Florida Institute Of Technology Melbourne,https://collegedunia.com/usa/college/1612-florida-institute-of-technology-melbourne,school_homepage,usa_master_923_backfill
US00484,usa,University Of Memphis Memphis,https://collegedunia.com/usa/university/1614-university-of-memphis-memphis,school_homepage,usa_master_923_backfill
US00485,usa,Rhodes College Memphis,https://collegedunia.com/usa/college/1615-rhodes-college-memphis,school_homepage,usa_master_923_backfill
US00486,usa,Christian Brothers University Memphis,https://collegedunia.com/usa/university/1617-christian-brothers-university-memphis,school_homepage,usa_master_923_backfill
US00487,usa,University Of Wisconsin Stout Menomonie,https://collegedunia.com/usa/university/1618-university-of-wisconsin---stout-menomonie,school_homepage,usa_master_923_backfill
US00488,usa,Concordia University Wisconsin Mequon,https://collegedunia.com/usa/university/1619-concordia-university---wisconsin-mequon,school_homepage,usa_master_923_backfill
US00489,usa,University Of California Merced,https://collegedunia.com/usa/university/1620-university-of-california-merced,school_homepage,usa_master_923_backfill
US00490,usa,Florida International University Miami,https://collegedunia.com/usa/university/1621-florida-international-university-miami,school_homepage,new_vs_265
US00491,usa,Barry University Miami Shores,https://collegedunia.com/usa/university/1623-barry-university-miami-shores,school_homepage,usa_master_923_backfill
US00492,usa,Miami Dade College Miami,https://collegedunia.com/usa/college/1627-miami-dade-college-miami,school_homepage,usa_master_923_backfill
US00493,usa,Atlantis University Miami,https://collegedunia.com/usa/university/1629-atlantis-university-miami,school_homepage,usa_master_923_backfill
US00494,usa,Miami University Oxford,https://collegedunia.com/usa/university/1631-miami-university-oxford,school_homepage,new_vs_265
US00495,usa,Wesleyan University Middletown,https://collegedunia.com/usa/university/1632-wesleyan-university-middletown,school_homepage,usa_master_923_backfill
US00496,usa,Midway University Midway,https://collegedunia.com/usa/university/1633-midway-university-midway,school_homepage,usa_master_923_backfill
US00497,usa,Marquette University Milwaukee,https://collegedunia.com/usa/university/1637-marquette-university-milwaukee,school_homepage,usa_master_923_backfill
US00498,usa,University Of Wisconsin Milwaukee,https://collegedunia.com/usa/university/1638-university-of-wisconsin-milwaukee,school_homepage,usa_master_923_backfill
US00499,usa,Milwaukee School Of Engineering Milwaukee,https://collegedunia.com/usa/university/1640-milwaukee-school-of-engineering-milwaukee,school_homepage,usa_master_923_backfill
US00500,usa,Augsburg University Minneapolis,https://collegedunia.com/usa/university/1644-augsburg-university-minneapolis,school_homepage,usa_master_923_backfill
US00501,usa,University Of Minnesota Twin Cities Minneapolis,https://collegedunia.com/usa/university/1645-university-of-minnesota-twin-cities-minneapolis,school_homepage,new_vs_265
US00502,usa,Minot State University Minot,https://collegedunia.com/usa/university/1648-minot-state-university-minot,school_homepage,usa_master_923_backfill
US00503,usa,Pfeiffer University Misenheimer,https://collegedunia.com/usa/university/1649-pfeiffer-university-misenheimer,school_homepage,usa_master_923_backfill
US00504,usa,Mississippi State University Mississippi State,https://collegedunia.com/usa/university/1650-mississippi-state-university-mississippi-state,school_homepage,usa_master_923_backfill
US00505,usa,University Of Montana Missoula,https://collegedunia.com/usa/university/1651-university-of-montana-missoula,school_homepage,usa_master_923_backfill
US00506,usa,University Of South Alabama Mobile,https://collegedunia.com/usa/university/1652-university-of-south-alabama-mobile,school_homepage,usa_master_923_backfill
US00507,usa,Western Oregon University Monmouth,https://collegedunia.com/usa/university/1653-western-oregon-university-monmouth,school_homepage,usa_master_923_backfill
US00508,usa,University Of Louisiana Monroe,https://collegedunia.com/usa/university/1655-university-of-louisiana-monroe,school_homepage,usa_master_923_backfill
US00509,usa,Montana State University Bozeman,https://collegedunia.com/usa/university/1656-montana-state-university-bozeman,school_homepage,usa_master_923_backfill
US00510,usa,Montclair State University Montclair,https://collegedunia.com/usa/university/1657-montclair-state-university-montclair,school_homepage,usa_master_923_backfill
US00511,usa,Auburn University At Montgomery Montgomery,https://collegedunia.com/usa/university/1661-auburn-university-at-montgomery-montgomery,school_homepage,usa_master_923_backfill
US00512,usa,Alabama State University Montgomery,https://collegedunia.com/usa/university/1662-alabama-state-university-montgomery,school_homepage,usa_master_923_backfill
US00513,usa,Minnesota State University Moorhead Moorhead,https://collegedunia.com/usa/university/1665-minnesota-state-university-moorhead-moorhead,school_homepage,usa_master_923_backfill
US00514,usa,Concordia College Moorhead,https://collegedunia.com/usa/college/1666-concordia-college-moorhead,school_homepage,usa_master_923_backfill
US00515,usa,Morehead State University Morehead,https://collegedunia.com/usa/university/1668-morehead-state-university-morehead,school_homepage,usa_master_923_backfill
US00516,usa,West Virginia University Morgantown,https://collegedunia.com/usa/university/1669-west-virginia-university-morgantown,school_homepage,usa_master_923_backfill
US00517,usa,University Of Minnesota Morris,https://collegedunia.com/usa/college/1670-university-of-minnesota-morris,school_homepage,new_vs_265
US00518,usa,Clayton State University Morrow,https://collegedunia.com/usa/university/1673-clayton-state-university-morrow,school_homepage,usa_master_923_backfill
US00519,usa,University Of Idaho Moscow,https://collegedunia.com/usa/university/1674-university-of-idaho-moscow,school_homepage,new_vs_265
US00520,usa,Berry College Mount Berry,https://collegedunia.com/usa/college/1675-berry-college-mount-berry,school_homepage,usa_master_923_backfill
US00521,usa,Central Michigan University Mount Pleasant,https://collegedunia.com/usa/university/1676-central-michigan-university-mount-pleasant,school_homepage,new_vs_265
US00522,usa,Cornell College Mount Vernon,https://collegedunia.com/usa/college/1677-cornell-college-mount-vernon,school_homepage,new_vs_265
US00523,usa,Ball State University Muncie,https://collegedunia.com/usa/university/1680-ball-state-university-muncie,school_homepage,usa_master_923_backfill
